meet_name,meet_url,event_number,event_name,is_relay,name,time,time_url
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Red Hook (A),3:19.39,https://www.swimcloud.com/times/148088512/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Hauppauge-Smithtown (A),3:21.00,https://www.swimcloud.com/times/148088486/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Gouverneur (A),3:40.74,https://www.swimcloud.com/times/148088484/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Frewsburg (A),3:08.00,https://www.swimcloud.com/times/148088481/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Wlmsvl East (A),3:10.43,https://www.swimcloud.com/times/148088529/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Saint Anthony's (A),3:10.43,https://www.swimcloud.com/times/148088513/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,CBATroyColumbia (A),3:12.11,https://www.swimcloud.com/times/148088477/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Mcquaid Jesuit (A),3:12.13,https://www.swimcloud.com/times/148088499/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Huntington/HF/WW/JG Co-Op (A),3:13.68,https://www.swimcloud.com/times/148088491/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Saratoga (NY) (A),3:13.77,https://www.swimcloud.com/times/148088515/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Syosset Senior (A),3:13.85,https://www.swimcloud.com/times/148088525/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Maine Endwell (A),3:13.88,https://www.swimcloud.com/times/148088495/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Fox Lane-JohnJay (A),3:14.38,https://www.swimcloud.com/times/148088479/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Herricks (A),3:15.36,https://www.swimcloud.com/times/148088487/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Mamaroneck (A),3:15.44,https://www.swimcloud.com/times/148088497/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Bellmore-Merrick (A),3:15.99,https://www.swimcloud.com/times/148088473/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Shenendehowa (A),3:16.49,https://www.swimcloud.com/times/148088519/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Pittsford (A),3:17.24,https://www.swimcloud.com/times/148088509/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Webster (A),3:17.73,https://www.swimcloud.com/times/148088527/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Stuyvesant (A),3:17.81,https://www.swimcloud.com/times/148088521/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,New Hartford (A),3:18.30,https://www.swimcloud.com/times/148088501/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Newburgh Free (A),3:18.70,https://www.swimcloud.com/times/148088503/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Byram Hills-PVW (A),3:18.90,https://www.swimcloud.com/times/148088475/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Wlmsvl North (A),3:19.54,https://www.swimcloud.com/times/148088531/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Horace Greeley (A),3:20.13,https://www.swimcloud.com/times/148088489/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Orchard Park (A),3:20.28,https://www.swimcloud.com/times/148088505/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Suffern Senior (A),3:20.31,https://www.swimcloud.com/times/148088523/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Scarsdale Senior (A),3:21.20,https://www.swimcloud.com/times/148088517/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Pine Bush (A),3:21.27,https://www.swimcloud.com/times/148088507/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Hauppauge-Smithtown (A),3:23.66,https://www.swimcloud.com/times/148088485/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Jericho (A),3:23.67,https://www.swimcloud.com/times/148088493/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Red Hook (A),3:24.08,https://www.swimcloud.com/times/148088511/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,12,400 Free Relay Men,True,Gouverneur (A),3:49.45,https://www.swimcloud.com/times/148088483/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,104,50 Free Men Prelims Swimoff,False,Strati Anastos,21.75,https://www.swimcloud.com/times/148088535/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,104,50 Free Men Prelims Swimoff,False,Logan Temming,22.03,https://www.swimcloud.com/times/148088536/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,107,100 Free Men Prelims Swimoff,False,Arda Suer,47.16,https://www.swimcloud.com/times/148088534/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,107,100 Free Men Prelims Swimoff,False,Declan Doran,47.18,https://www.swimcloud.com/times/148088533/
